file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
SRR30477740_2P.fq.gz	FASTQ	DNA	564102	117650808	7	208.6	251
SRR30477740_2U.fastq.gz	FASTQ	DNA	814	96814	36	118.9	251
SRR30477740_2U.fq.gz	FASTQ	DNA	50	7797	39	155.9	251
SRR30477741_1P.fastq.gz	FASTQ	DNA	4551903	676743153	1	148.7	150
SRR30477741_1P.fq.gz	FASTQ	DNA	4551903	676385981	1	148.6	150
SRR30477741_1U.fastq.gz	FASTQ	DNA	2292793	170606212	1	74.4	150
SRR30477741_1U.fq.gz			0	0	0	0.0	0
SRR30477741_2P.fastq.gz	FASTQ	DNA	4551903	675194318	2	148.3	150
SRR30477741_2P.fq.gz	FASTQ	DNA	4551903	674835671	2	148.3	150
SRR30477741_2U.fastq.gz	FASTQ	DNA	17403	1867118	21	107.3	150
SRR30477741_2U.fq.gz			0	0	0	0.0	0
SRR30477742_1P.fastq.gz	FASTQ	DNA	663152	151127173	36	227.9	251
SRR30477742_1P.fq.gz	FASTQ	DNA	662345	150936349	13	227.9	251
SRR30477742_1U.fastq.gz	FASTQ	DNA	11542	2355320	36	204.1	251
SRR30477742_1U.fq.gz	FASTQ	DNA	770	172894	42	224.5	251
SRR30477742_2P.fastq.gz	FASTQ	DNA	663152	134093518	36	202.2	251
SRR30477742_2P.fq.gz	FASTQ	DNA	662345	133931651	3	202.2	251
SRR30477742_2U.fastq.gz	FASTQ	DNA	1115	130005	36	116.6	251
SRR30477742_2U.fq.gz	FASTQ	DNA	37	5688	40	153.7	251
SRR30477743_1P.fastq.gz	FASTQ	DNA	735281	168140714	36	228.7	251
SRR30477743_1P.fq.gz	FASTQ	DNA	734902	168047165	36	228.7	251
SRR30477743_1U.fastq.gz	FASTQ	DNA	12220	2466449	36	201.8	251
SRR30477743_1U.fq.gz	FASTQ	DNA	351	77377	36	220.4	251
SRR30477743_2P.fastq.gz	FASTQ	DNA	735281	147133429	36	200.1	251
SRR30477743_2P.fq.gz	FASTQ	DNA	734902	147051612	7	200.1	251
SRR30477743_2U.fastq.gz	FASTQ	DNA	1119	131377	36	117.4	251
SRR30477743_2U.fq.gz	FASTQ	DNA	28	4913	39	175.5	251
SRR30477744_1P.fastq.gz	FASTQ	DNA	746844	172799672	36	231.4	251
SRR30477744_1P.fq.gz	FASTQ	DNA	746370	172685162	2	231.4	251
SRR30477744_1U.fastq.gz	FASTQ	DNA	11610	2363105	36	203.5	251
SRR30477744_1U.fq.gz	FASTQ	DNA	430	96194	51	223.7	251
SRR30477744_2P.fastq.gz	FASTQ	DNA	746844	155468221	36	208.2	251
SRR30477744_2P.fq.gz	FASTQ	DNA	746370	155370076	6	208.2	251
SRR30477744_2U.fastq.gz	FASTQ	DNA	1211	153966	36	127.1	251
SRR30477744_2U.fq.gz	FASTQ	DNA	44	7594	36	172.6	251
SRR30477745_1P.fastq.gz	FASTQ	DNA	951213	220169574	36	231.5	251
SRR30477745_1P.fq.gz	FASTQ	DNA	950757	220057406	36	231.5	251
SRR30477745_1U.fastq.gz	FASTQ	DNA	18781	3867494	36	205.9	251
SRR30477745_1U.fq.gz	FASTQ	DNA	411	91806	44	223.4	251
SRR30477745_2P.fastq.gz	FASTQ	DNA	951213	191177289	36	201.0	251
SRR30477745_2P.fq.gz	FASTQ	DNA	950757	191080603	7	201.0	251
SRR30477745_2U.fastq.gz	FASTQ	DNA	1553	175578	36	113.1	251
SRR30477745_2U.fq.gz	FASTQ	DNA	45	7244	39	161.0	251
SRR30477746_1P.fastq.gz	FASTQ	DNA	528608	120717261	36	228.4	251
SRR30477746_1P.fq.gz	FASTQ	DNA	528269	120634760	36	228.4	251
SRR30477746_1U.fastq.gz	FASTQ	DNA	7592	1516864	36	199.8	251
SRR30477746_1U.fq.gz	FASTQ	DNA	296	67916	44	229.4	251
SRR30477746_2P.fastq.gz	FASTQ	DNA	528608	108884910	36	206.0	251
SRR30477746_2P.fq.gz	FASTQ	DNA	528269	108813070	7	206.0	251
SRR30477746_2U.fastq.gz	FASTQ	DNA	914	117812	36	128.9	251
SRR30477746_2U.fq.gz	FASTQ	DNA	43	7658	36	178.1	251
SRR30477747_1P.fastq.gz	FASTQ	DNA	621079	143596897	36	231.2	251
SRR30477747_1P.fq.gz	FASTQ	DNA	620777	143522385	22	231.2	251
SRR30477747_1U.fastq.gz	FASTQ	DNA	12531	2589553	36	206.7	251
SRR30477747_1U.fq.gz	FASTQ	DNA	268	60686	41	226.4	251
SRR30477747_2P.fastq.gz	FASTQ	DNA	621079	124336507	36	200.2	251
SRR30477747_2P.fq.gz	FASTQ	DNA	620777	124273759	7	200.2	251
SRR30477747_2U.fastq.gz	FASTQ	DNA	935	100583	36	107.6	251
SRR30477747_2U.fq.gz	FASTQ	DNA	34	4692	41	138.0	251
SRR31507111_1P.fastq.gz	FASTQ	DNA	1751343	257089599	36	146.8	151
SRR31507111_1P.fq.gz	FASTQ	DNA	1751343	257089172	36	146.8	151
SRR31507111_1U.fastq.gz	FASTQ	DNA	9682	1259954	36	130.1	151
SRR31507111_1U.fq.gz			0	0	0	0.0	0
SRR31507111_2P.fastq.gz	FASTQ	DNA	1751343	255449736	36	145.9	151
SRR31507111_2P.fq.gz	FASTQ	DNA	1751343	255449573	36	145.9	151
SRR31507111_2U.fastq.gz	FASTQ	DNA	5402	664255	36	123.0	151
SRR31507111_2U.fq.gz			0	0	0	0.0	0
SRR31886003_1P.fastq.gz	FASTQ	DNA	712456	184137273	36	258.5	301
SRR31886003_1P.fq.gz	FASTQ	DNA	712443	184118918	36	258.4	301
SRR31886003_1U.fastq.gz	FASTQ	DNA	26338	5524441	36	209.8	301
SRR31886003_1U.fq.gz	FASTQ	DNA	2	601	300	300.5	301
SRR31886003_2P.fastq.gz	FASTQ	DNA	712456	156093589	36	219.1	301
SRR31886003_2P.fq.gz	FASTQ	DNA	712443	156073965	36	219.1	301
SRR31886003_2U.fastq.gz	FASTQ	DNA	892	116869	36	131.0	300
SRR31886003_2U.fq.gz	FASTQ	DNA	11	2053	62	186.6	290
SRR31886040_1P.fastq.gz	FASTQ	DNA	742131	196566082	36	264.9	301
SRR31886040_1P.fq.gz	FASTQ	DNA	742123	196550042	36	264.8	301
SRR31886040_1U.fastq.gz	FASTQ	DNA	23077	4863517	36	210.8	301
SRR31886040_1U.fq.gz	FASTQ	DNA	3	767	194	255.7	300
SRR31886040_2P.fastq.gz	FASTQ	DNA	742131	173644472	36	234.0	301
SRR31886040_2P.fq.gz	FASTQ	DNA	742123	173625877	36	234.0	301
SRR31886040_2U.fastq.gz	FASTQ	DNA	876	120488	36	137.5	301
SRR31886040_2U.fq.gz	FASTQ	DNA	5	1133	83	226.6	301
SRR32701819_1P.fastq.gz	FASTQ	DNA	894970	226696830	36	253.3	301
SRR32701819_1P.fq.gz	FASTQ	DNA	894953	226668861	36	253.3	301
SRR32701819_1U.fastq.gz	FASTQ	DNA	35927	6529599	36	181.7	301
SRR32701819_1U.fq.gz	FASTQ	DNA	9	2099	64	233.2	301
SRR32701819_2P.fastq.gz	FASTQ	DNA	894970	200842856	36	224.4	301
SRR32701819_2P.fq.gz	FASTQ	DNA	894953	200818759	33	224.4	301
SRR32701819_2U.fastq.gz	FASTQ	DNA	1823	252361	36	138.4	300
SRR32701819_2U.fq.gz	FASTQ	DNA	8	1818	72	227.3	280
SRR32701820_1P.fastq.gz	FASTQ	DNA	803520	207873704	36	258.7	301
SRR32701820_1P.fq.gz	FASTQ	DNA	803501	207846995	34	258.7	301
SRR32701820_1U.fastq.gz	FASTQ	DNA	53333	10678257	36	200.2	301
SRR32701820_1U.fq.gz	FASTQ	DNA	7	1535	74	219.3	301
SRR32701820_2P.fastq.gz	FASTQ	DNA	803520	172885708	36	215.2	301
SRR32701820_2P.fq.gz	FASTQ	DNA	803501	172861413	36	215.1	301
SRR32701820_2U.fastq.gz	FASTQ	DNA	769	94161	36	122.4	300
SRR32701820_2U.fq.gz	FASTQ	DNA	12	2410	36	200.8	289
SRR32701822_1P.fastq.gz	FASTQ	DNA	720103	187613122	36	260.5	301
SRR32701822_1P.fq.gz	FASTQ	DNA	720088	187593688	36	260.5	301
SRR32701822_1U.fastq.gz	FASTQ	DNA	51096	9972643	36	195.2	301
SRR32701822_1U.fq.gz	FASTQ	DNA	7	1641	40	234.4	301
SRR32701822_2P.fastq.gz	FASTQ	DNA	720103	153958515	36	213.8	301
SRR32701822_2P.fq.gz	FASTQ	DNA	720088	153939858	36	213.8	301
SRR32701822_2U.fastq.gz	FASTQ	DNA	792	93313	36	117.8	300
SRR32701822_2U.fq.gz	FASTQ	DNA	8	1577	36	197.1	301
SRR32701823_1P.fastq.gz	FASTQ	DNA	574014	151740525	36	264.3	301
SRR32701823_1P.fq.gz	FASTQ	DNA	573980	151718336	36	264.3	301
SRR32701823_1U.fastq.gz	FASTQ	DNA	54732	10939433	36	199.9	301
SRR32701823_1U.fq.gz	FASTQ	DNA	11	2630	92	239.1	301
SRR32701823_2P.fastq.gz	FASTQ	DNA	574014	120596347	36	210.1	301
SRR32701823_2P.fq.gz	FASTQ	DNA	573980	120579147	36	210.1	301
SRR32701823_2U.fastq.gz	FASTQ	DNA	577	67259	36	116.6	300
SRR32701823_2U.fq.gz	FASTQ	DNA	23	5101	161	221.8	300
SRR32701824_1P.fastq.gz	FASTQ	DNA	849542	218779314	36	257.5	301
SRR32701824_1P.fq.gz	FASTQ	DNA	849522	218750581	36	257.5	301
SRR32701824_1U.fastq.gz	FASTQ	DNA	46251	8947907	36	193.5	301
SRR32701824_1U.fq.gz	FASTQ	DNA	8	1692	82	211.5	301
SRR32701824_2P.fastq.gz	FASTQ	DNA	849542	187149757	36	220.3	301
SRR32701824_2P.fq.gz	FASTQ	DNA	849522	187124614	36	220.3	301
SRR32701824_2U.fastq.gz	FASTQ	DNA	1017	129591	36	127.4	301
SRR32701824_2U.fq.gz	FASTQ	DNA	12	2352	114	196.0	301
SRR32701853_1P.fastq.gz	FASTQ	DNA	740714	194500399	36	262.6	301
SRR32701853_1P.fq.gz	FASTQ	DNA	740701	194482327	36	262.6	301
SRR32701853_1U.fastq.gz	FASTQ	DNA	53494	10624061	36	198.6	301
SRR32701853_1U.fq.gz	FASTQ	DNA	7	1289	64	184.1	270
SRR32701853_2P.fastq.gz	FASTQ	DNA	740714	160625600	36	216.9	301
SRR32701853_2P.fq.gz	FASTQ	DNA	740701	160607310	36	216.8	301
SRR32701853_2U.fastq.gz	FASTQ	DNA	678	80991	36	119.5	301
SRR32701853_2U.fq.gz	FASTQ	DNA	6	1292	115	215.3	264
SRR33745401_1P.fastq.gz	FASTQ	DNA	708735	162700268	36	229.6	251
SRR33745401_1P.fq.gz	FASTQ	DNA	708323	162600573	36	229.6	251
SRR33745401_1U.fastq.gz	FASTQ	DNA	12610	2552211	36	202.4	251
SRR33745401_1U.fq.gz	FASTQ	DNA	382	86022	41	225.2	251
SRR33745401_2P.fastq.gz	FASTQ	DNA	708735	141482140	36	199.6	251
SRR33745401_2P.fq.gz	FASTQ	DNA	708323	141397832	7	199.6	251
SRR33745401_2U.fastq.gz	FASTQ	DNA	1405	162674	36	115.8	251
SRR33745401_2U.fq.gz	FASTQ	DNA	30	4100	36	136.7	251
SRR33745402_1P.fastq.gz	FASTQ	DNA	888324	201549641	36	226.9	251
SRR33745402_1P.fq.gz	FASTQ	DNA	887927	201450340	36	226.9	251
SRR33745402_1U.fastq.gz	FASTQ	DNA	29650	5909102	36	199.3	251
SRR33745402_1U.fq.gz	FASTQ	DNA	356	80965	45	227.4	251
SRR33745402_2P.fastq.gz	FASTQ	DNA	888324	167170689	36	188.2	251
SRR33745402_2P.fq.gz	FASTQ	DNA	887927	167089546	10	188.2	251
SRR33745402_2U.fastq.gz	FASTQ	DNA	2707	286797	36	105.9	251
SRR33745402_2U.fq.gz	FASTQ	DNA	41	6530	36	159.3	251
SRR33745403_1P.fastq.gz	FASTQ	DNA	595970	134104545	36	225.0	251
SRR33745403_1P.fq.gz	FASTQ	DNA	595487	133992721	16	225.0	251
SRR33745403_1U.fastq.gz	FASTQ	DNA	12067	2425390	36	201.0	251
SRR33745403_1U.fq.gz	FASTQ	DNA	446	96281	36	215.9	251
SRR33745403_2P.fastq.gz	FASTQ	DNA	595970	115784062	36	194.3	251
SRR33745403_2P.fq.gz	FASTQ	DNA	595487	115689090	7	194.3	251
SRR33745403_2U.fastq.gz	FASTQ	DNA	1421	168419	36	118.5	251
SRR33745403_2U.fq.gz	FASTQ	DNA	37	5037	36	136.1	251
SRR33745404_1P.fastq.gz	FASTQ	DNA	873102	201876198	36	231.2	251
SRR33745404_1P.fq.gz	FASTQ	DNA	872590	201752112	11	231.2	251
SRR33745404_1U.fastq.gz	FASTQ	DNA	21580	4475541	36	207.4	251
SRR33745404_1U.fq.gz	FASTQ	DNA	458	102540	36	223.9	251
SRR33745404_2P.fastq.gz	FASTQ	DNA	873102	169619034	36	194.3	251
SRR33745404_2P.fq.gz	FASTQ	DNA	872590	169520926	6	194.3	251
SRR33745404_2U.fastq.gz	FASTQ	DNA	1754	187400	36	106.8	251
SRR33745404_2U.fq.gz	FASTQ	DNA	54	7691	36	142.4	251
SRR33745405_1P.fastq.gz	FASTQ	DNA	5555031	827739884	1	149.0	150
SRR33745405_1P.fq.gz	FASTQ	DNA	5555031	827248526	1	148.9	150
SRR33745405_1U.fastq.gz	FASTQ	DNA	1254642	133217143	1	106.2	150
SRR33745405_1U.fq.gz			0	0	0	0.0	0
SRR33745405_2P.fastq.gz	FASTQ	DNA	5555031	821560586	1	147.9	150
SRR33745405_2P.fq.gz	FASTQ	DNA	5555031	821065556	1	147.8	150
SRR33745405_2U.fastq.gz	FASTQ	DNA	25070	3106370	1	123.9	150
SRR33745405_2U.fq.gz			0	0	0	0.0	0
SRR33745406_1P.fastq.gz	FASTQ	DNA	869207	199476588	36	229.5	251
SRR33745406_1P.fq.gz	FASTQ	DNA	868558	199319452	36	229.5	251
SRR33745406_1U.fastq.gz	FASTQ	DNA	12593	2561571	36	203.4	251
SRR33745406_1U.fq.gz	FASTQ	DNA	608	137623	40	226.4	251
SRR33745406_2P.fastq.gz	FASTQ	DNA	869207	179865818	36	206.9	251
SRR33745406_2P.fq.gz	FASTQ	DNA	868558	179729662	6	206.9	251
SRR33745406_2U.fastq.gz	FASTQ	DNA	1709	227819	36	133.3	251
SRR33745406_2U.fq.gz	FASTQ	DNA	41	5116	36	124.8	251
SRR33745407_1P.fastq.gz	FASTQ	DNA	964354	221510533	36	229.7	251
SRR33745407_1P.fq.gz	FASTQ	DNA	963591	221325870	33	229.7	251
SRR33745407_1U.fastq.gz	FASTQ	DNA	11645	2348693	36	201.7	251
SRR33745407_1U.fq.gz	FASTQ	DNA	708	160658	38	226.9	251
SRR33745407_2P.fastq.gz	FASTQ	DNA	964354	201922119	36	209.4	251
SRR33745407_2P.fq.gz	FASTQ	DNA	963591	201769730	7	209.4	251
SRR33745407_2U.fastq.gz	FASTQ	DNA	1873	252856	36	135.0	251
SRR33745407_2U.fq.gz	FASTQ	DNA	55	8551	37	155.5	251
SRR33745408_1P.fastq.gz	FASTQ	DNA	778737	178305412	36	229.0	251
SRR33745408_1P.fq.gz	FASTQ	DNA	778041	178137974	35	229.0	251
SRR33745408_1U.fastq.gz	FASTQ	DNA	10662	2159122	36	202.5	251
SRR33745408_1U.fq.gz	FASTQ	DNA	653	147465	37	225.8	251
SRR33745408_2P.fastq.gz	FASTQ	DNA	778737	161050556	36	206.8	251
SRR33745408_2P.fq.gz	FASTQ	DNA	778041	160912764	6	206.8	251
SRR33745408_2U.fastq.gz	FASTQ	DNA	1682	219635	36	130.6	251
SRR33745408_2U.fq.gz	FASTQ	DNA	43	5655	38	131.5	251
SRR33916996_1P.fastq.gz	FASTQ	DNA	470862	127554726	36	270.9	301
SRR33916996_1P.fq.gz	FASTQ	DNA	470751	127516018	36	270.9	301
SRR33916996_1U.fastq.gz	FASTQ	DNA	8376	1655849	36	197.7	301
SRR33916996_1U.fq.gz	FASTQ	DNA	82	21950	117	267.7	301
SRR33916996_2P.fastq.gz	FASTQ	DNA	470862	107934337	36	229.2	301
SRR33916996_2P.fq.gz	FASTQ	DNA	470751	107906505	36	229.2	301
SRR33916996_2U.fastq.gz	FASTQ	DNA	1072	169741	36	158.3	301
SRR33916996_2U.fq.gz	FASTQ	DNA	29	5109	50	176.2	296
SRR33917023_1P.fastq.gz	FASTQ	DNA	806266	201054670	36	249.4	301
SRR33917023_1P.fq.gz	FASTQ	DNA	806250	201029312	36	249.3	301
SRR33917023_1U.fastq.gz	FASTQ	DNA	22825	4475757	36	196.1	301
SRR33917023_1U.fq.gz	FASTQ	DNA	5	1250	220	250.0	277
SRR33917023_2P.fastq.gz	FASTQ	DNA	806266	170413510	36	211.4	301
SRR33917023_2P.fq.gz	FASTQ	DNA	806250	170389129	36	211.3	301
SRR33917023_2U.fastq.gz	FASTQ	DNA	1117	143933	36	128.9	300
SRR33917023_2U.fq.gz	FASTQ	DNA	11	2166	127	196.9	282
SRR33917025_1P.fastq.gz	FASTQ	DNA	677241	179720924	36	265.4	301
SRR33917025_1P.fq.gz	FASTQ	DNA	677234	179699319	36	265.3	301
SRR33917025_1U.fastq.gz	FASTQ	DNA	40517	8416764	36	207.7	301
SRR33917025_1U.fq.gz	FASTQ	DNA	2	544	243	272.0	301
SRR33917025_2P.fastq.gz	FASTQ	DNA	677241	92684944	36	136.9	144
SRR33917025_2P.fq.gz	FASTQ	DNA	677234	92681750	36	136.9	144
SRR33917025_2U.fastq.gz	FASTQ	DNA	736	73969	36	100.5	144
SRR33917025_2U.fq.gz	FASTQ	DNA	5	679	106	135.8	144
SRR33917028_1P.fastq.gz	FASTQ	DNA	506911	139553090	36	275.3	301
SRR33917028_1P.fq.gz	FASTQ	DNA	506821	139522176	36	275.3	301
SRR33917028_1U.fastq.gz	FASTQ	DNA	13885	2783785	36	200.5	301
SRR33917028_1U.fq.gz	FASTQ	DNA	69	18681	124	270.7	301
SRR33917028_2P.fastq.gz	FASTQ	DNA	506911	113701313	36	224.3	301
SRR33917028_2P.fq.gz	FASTQ	DNA	506821	113677840	12	224.3	301
SRR33917028_2U.fastq.gz	FASTQ	DNA	927	139700	36	150.7	301
SRR33917028_2U.fq.gz	FASTQ	DNA	21	3968	66	189.0	261
SRR7962276_1P.fastq.gz	FASTQ	DNA	2354926	232683733	36	98.8	101
SRR7962276_1P.fq.gz	FASTQ	DNA	2354901	232678437	36	98.8	101
SRR7962276_1U.fastq.gz	FASTQ	DNA	71267	6695626	36	94.0	101
SRR7962276_1U.fq.gz	FASTQ	DNA	1	100	100	100.0	100
SRR7962276_2P.fastq.gz	FASTQ	DNA	2354926	230694127	36	98.0	101
SRR7962276_2P.fq.gz	FASTQ	DNA	2354901	230689919	36	98.0	101
SRR7962276_2U.fastq.gz	FASTQ	DNA	11643	1002329	36	86.1	101
SRR7962276_2U.fq.gz	FASTQ	DNA	24	2177	44	90.7	101
SRR8333783_1P.fastq.gz	FASTQ	DNA	2212541	221083940	36	99.9	101
SRR8333783_1P.fq.gz	FASTQ	DNA	2212521	221081420	36	99.9	101
SRR8333783_1U.fastq.gz	FASTQ	DNA	65689	6232309	36	94.9	101
SRR8333783_1U.fq.gz	FASTQ	DNA	6	604	100	100.7	101
SRR8333783_2P.fastq.gz	FASTQ	DNA	2212541	219785608	36	99.3	101
SRR8333783_2P.fq.gz	FASTQ	DNA	2212521	219783280	36	99.3	101
SRR8333783_2U.fastq.gz	FASTQ	DNA	9088	801915	36	88.2	101
SRR8333783_2U.fq.gz	FASTQ	DNA	14	1410	100	100.7	101
SRR8767040_1P.fastq.gz	FASTQ	DNA	943586	189359323	36	200.7	251
SRR8767040_1P.fq.gz	FASTQ	DNA	943573	189297205	35	200.6	251
SRR8767040_1U.fastq.gz	FASTQ	DNA	21160	4541319	36	214.6	251
SRR8767040_1U.fq.gz	FASTQ	DNA	3	752	250	250.7	251
SRR8767040_2P.fastq.gz	FASTQ	DNA	943586	183022976	36	194.0	251
SRR8767040_2P.fq.gz	FASTQ	DNA	943573	182986586	31	193.9	251
SRR8767040_2U.fastq.gz	FASTQ	DNA	362	44912	36	124.1	251
SRR8767040_2U.fq.gz	FASTQ	DNA	10	1738	65	173.8	251
SRR8952510_1P.fastq.gz	FASTQ	DNA	2661584	264148408	36	99.2	101
SRR8952510_1P.fq.gz	FASTQ	DNA	2661558	264142484	36	99.2	101
SRR8952510_1U.fastq.gz	FASTQ	DNA	71012	6702857	36	94.4	101
SRR8952510_1U.fq.gz	FASTQ	DNA	9	899	95	99.9	101
SRR8952510_2P.fastq.gz	FASTQ	DNA	2661584	262985111	36	98.8	101
SRR8952510_2P.fq.gz	FASTQ	DNA	2661558	262980512	36	98.8	101
SRR8952510_2U.fastq.gz	FASTQ	DNA	10575	953908	36	90.2	101
SRR8952510_2U.fq.gz	FASTQ	DNA	17	1670	69	98.2	101
